"source" "target" "weight" "type"
"postal" "photo" 0.0372 "undirected"
"postal" "publish" 0.0076 "undirected"
"postal" "assigned" 0.0429 "undirected"
"postal" "attorney" 0.0680 "undirected"
"postal" "country" 0.0388 "undirected"
"postal" "compromised" 0.1343 "undirected"
"postal" "medical" 0.0227 "undirected"
"postal" "group" 0.0060 "undirected"
"postal" "certification" 0.0170 "undirected"
"postal" "passport" 0.0215 "undirected"
"postal" "level" 0.0082 "undirected"
"postal" "college" 0.0345 "undirected"
"postal" "tax" 0.0274 "undirected"
"postal" "name" 0.0704 "undirected"
"postal" "pay" 0.1039 "undirected"
"postal" "speed" 0.1665 "undirected"
"postal" "accounts" 0.0948 "undirected"
"postal" "ship" 0.0244 "undirected"
"postal" "shopping" 0.0087 "undirected"
"postal" "medicare" 0.0932 "undirected"
"postal" "refund" 0.0012 "undirected"
"postal" "banking" 0.0423 "undirected"
"postal" "insurer" 0.0247 "undirected"
"postal" "personal" 0.2450 "undirected"
"postal" "military" 0.0386 "undirected"
"postal" "identity" 0.0331 "undirected"
"postal" "employer" 0.0184 "undirected"
"postal" "student" 0.1010 "undirected"
"prescription" "telephone" 0.0055 "undirected"
"prescription" "code" 0.0254 "undirected"
"prescription" "assigned" 0.0460 "undirected"
"prescription" "visa" 0.0406 "undirected"
"prescription" "settings" 0.1618 "undirected"
"prescription" "passport" 0.0019 "undirected"
"prescription" "design" 0.0242 "undirected"
"prescription" "college" 0.0525 "undirected"
"prescription" "sign" 0.0381 "undirected"
"prescription" "pay" 0.0084 "undirected"
"prescription" "speed" 0.0048 "undirected"
"prescription" "medicare" 0.1037 "undirected"
"prescription" "rating" 0.0043 "undirected"
"prescription" "website" 0.0294 "undirected"
"prescription" "email" 0.1533 "undirected"
"prescription" "sales" 0.0020 "undirected"
"prescription" "registration" 0.0163 "undirected"
"prescription" "mortgage" 0.0679 "undirected"
"prescription" "insurer" 0.0996 "undirected"
"price" "prescription" 0.0155 "undirected"
"price" "telephone" 0.0126 "undirected"
"price" "balance" 0.1098 "undirected"
"price" "public" 0.0088 "undirected"
"price" "qualifier" 0.0295 "undirected"
"price" "publish" 0.0205 "undirected"
"price" "assigned" 0.2063 "undirected"
"price" "street" 0.1876 "undirected"
"price" "ticket" 0.0014 "undirected"
"price" "identifier" 0.1456 "undirected"
"price" "measurements" 0.0062 "undirected"
"price" "system" 0.0022 "undirected"
"price" "medical" 0.0013 "undirected"
"price" "digits" 0.0115 "undirected"
"price" "settings" 0.2904 "undirected"
"price" "agency" 0.0514 "undirected"
"price" "level" 0.0900 "undirected"
"price" "mothers" 0.0129 "undirected"
"price" "series" 0.1580 "undirected"
"price" "tax" 0.0318 "undirected"
"price" "sign" 0.0184 "undirected"
"price" "pay" 0.2772 "undirected"
"price" "proof" 0.0064 "undirected"
"price" "corporation" 0.0367 "undirected"
"price" "speed" 0.0317 "undirected"
"price" "ship" 0.0073 "undirected"
"price" "shopping" 0.0361 "undirected"
"price" "rank" 0.0183 "undirected"
"price" "utility" 0.0017 "undirected"
"price" "rating" 0.0152 "undirected"
"price" "samsung" 0.0171 "undirected"
"price" "refund" 0.0272 "undirected"
"price" "sales" 0.0204 "undirected"
"price" "unique" 0.0091 "undirected"
"price" "identity" 0.0741 "undirected"
"professional" "facebook" 0.0418 "undirected"
"professional" "customers" 0.0171 "undirected"
"professional" "google" 0.0404 "undirected"
"professional" "type" 0.2114 "undirected"
"professional" "american" 0.0248 "undirected"
"professional" "controls" 0.0087 "undirected"
"professional" "license" 0.0276 "undirected"
"professional" "age" 0.0975 "undirected"
"professional" "loan" 0.0543 "undirected"
"professional" "apple" 0.0059 "undirected"
"professional" "term" 0.0610 "undirected"
"professional" "doctors" 0.3523 "undirected"
"professional" "online" 0.0124 "undirected"
"professional" "balance" 0.0211 "undirected"
"professional" "profile" 0.0432 "undirected"
"professional" "public" 0.0364 "undirected"
"professional" "code" 0.1384 "undirected"
"professional" "bill" 0.0046 "undirected"
"professional" "qualifier" 0.5280 "undirected"
"professional" "assistance" 0.0424 "undirected"
"professional" "linkedin" 0.0895 "undirected"
"professional" "attorney" 0.0042 "undirected"
"professional" "measurements" 0.0056 "undirected"
"professional" "amazon" 0.0129 "undirected"
"professional" "design" 0.0048 "undirected"
"professional" "college" 0.0071 "undirected"
"professional" "ssn" 0.1032 "undirected"
"professional" "tax" 0.3090 "undirected"
"professional" "dependants" 0.7620 "undirected"
"professional" "pay" 0.1088 "undirected"
"professional" "business" 0.0606 "undirected"
"professional" "user" 0.0169 "undirected"
"professional" "accounts" 0.0099 "undirected"
"professional" "medicare" 0.0728 "undirected"
"professional" "rating" 0.0229 "undirected"
"professional" "website" 0.0129 "undirected"
"professional" "samsung" 0.0128 "undirected"
"professional" "photograph" 0.0058 "undirected"
"professional" "refund" 0.0291 "undirected"
"professional" "registration" 0.0003 "undirected"
"professional" "insurer" 0.2022 "undirected"
"professional" "twitter" 0.0161 "undirected"
"professional" "personal" 0.0375 "undirected"
"professional" "military" 0.9364 "undirected"
"professional" "employer" 0.1381 "undirected"
"profile" "public" 0.1055 "undirected"
"profile" "photo" 0.0690 "undirected"
"profile" "linkedin" 0.4590 "undirected"
"profile" "assigned" 0.0182 "undirected"
"profile" "date" 0.1676 "undirected"
"profile" "connection" 0.1774 "undirected"
"profile" "measurements" 0.0072 "undirected"
"profile" "amazon" 0.1249 "undirected"
"profile" "birth" 0.1527 "undirected"
"profile" "media" 0.0835 "undirected"
"profile" "group" 0.0453 "undirected"
"profile" "settings" 0.0136 "undirected"
"profile" "certification" 0.1284 "undirected"
"profile" "score" 0.0213 "undirected"
"profile" "college" 0.0249 "undirected"
"profile" "sign" 0.0477 "undirected"
"profile" "name" 0.0380 "undirected"
"profile" "pay" 0.0916 "undirected"
"profile" "site" 0.0967 "undirected"
"profile" "corporation" 0.0391 "undirected"
"profile" "children" 0.0422 "undirected"
"profile" "user" 0.6958 "undirected"
"profile" "secure" 0.0003 "undirected"
"profile" "locator" 0.0665 "undirected"
"profile" "ship" 0.0815 "undirected"
"profile" "social" 0.1148 "undirected"
"profile" "website" 0.0203 "undirected"
"profile" "samsung" 0.0128 "undirected"
"profile" "photograph" 0.5450 "undirected"
"profile" "network" 0.2351 "undirected"
"profile" "service" 0.0197 "undirected"
"profile" "twitter" 0.0562 "undirected"
"profile" "bureau" 0.0353 "undirected"
"profile" "personal" 0.2034 "undirected"
"profile" "internet" 0.1848 "undirected"
"profile" "identity" 0.0277 "undirected"
"proof" "corporation" 0.0089 "undirected"
"proof" "store" 0.0016 "undirected"
"proof" "device" 0.0063 "undirected"
"proof" "website" 0.0442 "undirected"
"proof" "email" 0.0082 "undirected"
"proof" "sales" 0.0298 "undirected"
"proof" "network" 0.1536 "undirected"
"proof" "service" 0.0802 "undirected"
"proof" "banking" 0.5265 "undirected"
"property" "stop" 0.0183 "undirected"
"property" "controls" 0.0042 "undirected"
"property" "transportation" 0.1209 "undirected"
"property" "license" 0.0068 "undirected"
"property" "wallet" 0.2153 "undirected"
"property" "boarding" 0.0046 "undirected"
"property" "operating" 0.0126 "undirected"
"property" "secret" 0.1031 "undirected"
"property" "status" 0.0242 "undirected"
"property" "doctors" 0.0050 "undirected"
"property" "postal" 0.0447 "undirected"
"property" "employee" 0.0093 "undirected"
"property" "price" 0.2666 "undirected"
"property" "telephone" 0.0084 "undirected"
"property" "code" 0.3212 "undirected"
"property" "qualifier" 0.0003 "undirected"
"property" "vendor" 0.0063 "undirected"
"property" "assistance" 0.0002 "undirected"
"property" "street" 0.0213 "undirected"
"property" "attorney" 0.1191 "undirected"
"property" "degree" 0.0294 "undirected"
"property" "vehicle" 0.0573 "undirected"
"property" "health" 0.0007 "undirected"
"property" "settings" 0.0647 "undirected"
"property" "certification" 0.0054 "undirected"
"property" "mothers" 0.0737 "undirected"
"property" "tax" 0.0018 "undirected"
"property" "pay" 0.0701 "undirected"
"property" "rank" 0.0103 "undirected"
"property" "samsung" 0.0144 "undirected"
"property" "photograph" 0.0136 "undirected"
"property" "administrator" 0.0090 "undirected"
"property" "registration" 0.0177 "undirected"
"property" "android" 0.0005 "undirected"
"property" "insurer" 0.0142 "undirected"
"property" "personal" 0.2030 "undirected"
"property" "internet" 0.0111 "undirected"
"property" "identity" 0.0036 "undirected"
"property" "employer" 0.0851 "undirected"
"public" "photo" 0.3604 "undirected"
"public" "qualifier" 0.0324 "undirected"
"public" "publish" 0.0689 "undirected"
"public" "linkedin" 0.2226 "undirected"
"public" "attorney" 0.0755 "undirected"
"public" "flag" 0.0570 "undirected"
"public" "measurements" 0.0000 "undirected"
"public" "system" 0.0462 "undirected"
"public" "female" 0.1695 "undirected"
"public" "media" 0.1517 "undirected"
"public" "group" 0.0005 "undirected"
"public" "digits" 0.1212 "undirected"
"public" "history" 0.0379 "undirected"
"public" "settings" 0.0716 "undirected"
"public" "certification" 0.0418 "undirected"
"public" "level" 0.0450 "undirected"
"public" "college" 0.4442 "undirected"
"public" "mothers" 0.0368 "undirected"
"public" "series" 0.1829 "undirected"
"public" "pay" 0.0134 "undirected"
"public" "site" 0.0035 "undirected"
"public" "corporation" 0.0586 "undirected"
"public" "children" 0.1050 "undirected"
"public" "user" 0.0013 "undirected"
"public" "utility" 0.0117 "undirected"
"public" "email" 0.1823 "undirected"
"public" "samsung" 0.0992 "undirected"
"public" "parents" 0.0788 "undirected"
"public" "registration" 0.0933 "undirected"
"public" "network" 0.0616 "undirected"
"public" "service" 0.0279 "undirected"
"public" "insurer" 0.0270 "undirected"
"public" "military" 0.0114 "undirected"
"public" "internet" 0.1343 "undirected"
"public" "student" 0.0455 "undirected"
"publish" "assigned" 0.0633 "undirected"
"publish" "ipad" 0.0346 "undirected"
"publish" "street" 0.0069 "undirected"
"publish" "attorney" 0.0933 "undirected"
"publish" "flag" 0.1449 "undirected"
"publish" "vehicle" 0.0203 "undirected"
"publish" "connection" 0.0551 "undirected"
"publish" "health" 0.0491 "undirected"
"publish" "express" 0.1119 "undirected"
"publish" "history" 0.2517 "undirected"
"publish" "settings" 0.0855 "undirected"
"publish" "application" 0.2850 "undirected"
"publish" "design" 0.0441 "undirected"
"publish" "ssn" 0.0223 "undirected"
"publish" "sign" 0.0098 "undirected"
"publish" "name" 0.0028 "undirected"
"publish" "pay" 0.0178 "undirected"
"publish" "secure" 0.0223 "undirected"
"publish" "locator" 0.1698 "undirected"
"publish" "ship" 0.1648 "undirected"
"publish" "occupations" 0.0206 "undirected"
"publish" "samsung" 0.0048 "undirected"
"publish" "banking" 0.0459 "undirected"
"publish" "computers" 0.0726 "undirected"
"publish" "identity" 0.1073 "undirected"
"purchasing" "st" 0.1068 "undirected"
"purchasing" "operating" 0.1781 "undirected"
"purchasing" "apple" 0.0435 "undirected"
"purchasing" "term" 0.0419 "undirected"
"purchasing" "secret" 0.0544 "undirected"
"purchasing" "display" 0.0617 "undirected"
"purchasing" "male" 0.0178 "undirected"
"purchasing" "wii" 0.0066 "undirected"
"purchasing" "prescription" 0.0186 "undirected"
"purchasing" "code" 0.0496 "undirected"
"purchasing" "transactions" 0.1772 "undirected"
"purchasing" "ipad" 0.0320 "undirected"
"purchasing" "street" 0.0160 "undirected"
"purchasing" "attorney" 0.0994 "undirected"
"purchasing" "degree" 0.0666 "undirected"
"purchasing" "login" 0.1329 "undirected"
"purchasing" "vehicle" 0.0524 "undirected"
"purchasing" "visa" 0.1700 "undirected"
"purchasing" "debit" 0.2189 "undirected"
"purchasing" "name" 0.0463 "undirected"
"purchasing" "pay" 0.0169 "undirected"
"purchasing" "site" 0.7881 "undirected"
"purchasing" "corporation" 0.0269 "undirected"
"purchasing" "store" 0.0788 "undirected"
"purchasing" "accounts" 0.1594 "undirected"
"purchasing" "device" 0.0341 "undirected"
"purchasing" "ship" 0.1067 "undirected"
"purchasing" "samsung" 0.0667 "undirected"
"purchasing" "photograph" 0.0309 "undirected"
"purchasing" "android" 0.0166 "undirected"
"purchasing" "mortgage" 0.0280 "undirected"
"purchasing" "banking" 0.0393 "undirected"
"purchasing" "computers" 0.0098 "undirected"
"purchasing" "internet" 0.0117 "undirected"
"purchasing" "credit" 0.0270 "undirected"
"qualifier" "vendor" 0.4867 "undirected"
"qualifier" "assistance" 0.0182 "undirected"
"qualifier" "assigned" 0.0945 "undirected"
"qualifier" "flag" 0.1306 "undirected"
"qualifier" "connection" 0.0000 "undirected"
"qualifier" "measurements" 0.0055 "undirected"
"qualifier" "health" 0.4701 "undirected"
"qualifier" "medical" 0.5351 "undirected"
"qualifier" "ssn" 0.1396 "undirected"
"qualifier" "tax" 0.1318 "undirected"
"qualifier" "sign" 0.0100 "undirected"
"qualifier" "dependants" 0.4155 "undirected"
"qualifier" "pay" 0.0114 "undirected"
"qualifier" "corporation" 0.0046 "undirected"
"qualifier" "user" 0.0867 "undirected"
"qualifier" "rank" 0.1951 "undirected"
"qualifier" "samsung" 0.6026 "undirected"
"qualifier" "refund" 0.0152 "undirected"
"qualifier" "registration" 0.0329 "undirected"
"qualifier" "network" 0.1843 "undirected"
"qualifier" "android" 0.1959 "undirected"
"qualifier" "insurer" 0.1306 "undirected"
"qualifier" "personal" 0.0735 "undirected"
"qualifier" "military" 0.5182 "undirected"
"qualifier" "internet" 0.5303 "undirected"
"qualifier" "employer" 0.0454 "undirected"
"rank" "utility" 0.4274 "undirected"
"rank" "rating" 0.1154 "undirected"
"rank" "website" 0.2553 "undirected"
"rank" "email" 0.1515 "undirected"
"rank" "samsung" 0.4280 "undirected"
"rank" "sales" 0.0676 "undirected"
"rank" "network" 0.0220 "undirected"
"rank" "service" 0.0210 "undirected"
"rank" "unique" 0.2501 "undirected"
"rank" "android" 0.1201 "undirected"
"rank" "twitter" 0.3016 "undirected"
"rank" "bureau" 0.0346 "undirected"
"rank" "military" 0.0262 "undirected"
"rank" "internet" 0.4717 "undirected"
"rank" "identity" 0.0926 "undirected"
"rank" "passwords" 0.2924 "undirected"
"rating" "photograph" 0.0016 "undirected"
"rating" "registration" 0.0067 "undirected"
"rating" "network" 0.0338 "undirected"
"rating" "mortgage" 0.0186 "undirected"
"rating" "insurer" 0.0029 "undirected"
"rating" "military" 0.0428 "undirected"
"rating" "identity" 0.0682 "undirected"
"rating" "employer" 0.0154 "undirected"
"refund" "sales" 0.0343 "undirected"
"refund" "institution" 0.9430 "undirected"
"refund" "banking" 0.0044 "undirected"
"refund" "military" 0.0688 "undirected"
"refund" "identity" 0.0052 "undirected"
"registration" "service" 0.0380 "undirected"
"registration" "unique" 0.0255 "undirected"
"registration" "android" 0.0278 "undirected"
"registration" "institution" 0.0430 "undirected"
"registration" "insurer" 0.2407 "undirected"
"registration" "twitter" 0.0445 "undirected"
"registration" "personal" 0.0138 "undirected"
"registration" "internet" 0.1996 "undirected"
"registration" "passwords" 0.1776 "undirected"
"residential" "male" 0.0311 "undirected"
"residential" "address" 0.1577 "undirected"
"residential" "number" 0.0413 "undirected"
"residential" "facility" 0.0200 "undirected"
"residential" "prescription" 0.1057 "undirected"
"residential" "code" 0.0006 "undirected"
"residential" "publish" 0.0821 "undirected"
"residential" "health" 0.0008 "undirected"
"residential" "system" 0.0054 "undirected"
"residential" "history" 0.0121 "undirected"
"residential" "college" 0.5873 "undirected"
"residential" "sign" 0.2021 "undirected"
"residential" "business" 0.0141 "undirected"
"residential" "store" 0.0147 "undirected"
"residential" "locator" 0.0340 "undirected"
"residential" "rating" 0.1195 "undirected"
"residential" "website" 0.0051 "undirected"
"residential" "email" 0.0252 "undirected"
"residential" "administrator" 0.0003 "undirected"
"residential" "registration" 0.0007 "undirected"
"residential" "twitter" 0.0153 "undirected"
"residential" "internet" 0.0085 "undirected"
"sales" "network" 0.0453 "undirected"
"sales" "service" 0.0660 "undirected"
"sales" "unique" 0.0246 "undirected"
"sales" "android" 0.0112 "undirected"
"sales" "computers" 0.0134 "undirected"
"sales" "military" 0.0100 "undirected"
"sales" "student" 0.0028 "undirected"
"sample" "card" 0.0398 "undirected"
"sample" "access" 0.1726 "undirected"
"sample" "customers" 0.1000 "undirected"
"sample" "stop" 0.1478 "undirected"
"sample" "owner" 0.0046 "undirected"
"sample" "signature" 0.0157 "undirected"
"sample" "laptop" 0.1241 "undirected"
"sample" "color" 0.0075 "undirected"
"sample" "boarding" 0.0375 "undirected"
"sample" "st" 0.0265 "undirected"
"sample" "attached" 0.1076 "undirected"
"sample" "transunion" 0.1919 "undirected"
"sample" "secret" 0.0219 "undirected"
"sample" "male" 0.0116 "undirected"
"sample" "address" 0.0442 "undirected"
"sample" "doctors" 0.0168 "undirected"
"sample" "telephone" 0.0934 "undirected"
"sample" "photo" 0.0404 "undirected"
"sample" "qualifier" 0.0149 "undirected"
"sample" "vendor" 0.0006 "undirected"
"sample" "street" 0.2653 "undirected"
"sample" "ticket" 0.3108 "undirected"
"sample" "date" 0.0171 "undirected"
"sample" "vehicle" 0.0633 "undirected"
